Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-01-07 21:15:49,3327084936691358720,2015-01-07 21:17:18,3,No
2015-01-07 21:16:11,4525269453531936768,2015-01-07 21:19:02,3,No
2015-01-07 21:16:40,3552547939395971072,2015-01-07 21:18:56,4,No
2015-01-07 21:16:14,5822809019001671680,2015-01-07 21:17:15,8,No
2015-01-07 21:16:35,6762290802855923712,2015-01-07 21:17:54,10,No
2015-01-07 21:17:12,8137829144160187392,2015-01-07 21:17:22,1,No
2015-01-07 21:17:15,4513925798454878208,n/a,1,No
2015-01-07 21:18:58,37086535778281472,2015-01-07 21:19:07,1,No
2015-01-07 21:18:59,4736104386407456768,2015-01-07 21:21:23,7,Yes
2015-01-07 21:19:50,3436992486273735680,2015-01-07 21:22:06,18,Yes
2015-01-07 21:19:13,4040237735895146496,2015-01-07 21:21:30,4,No
2015-01-07 21:19:45,6996004526955533312,2015-01-07 21:20:07,1,No
2015-01-07 21:19:30,4893623998328304640,n/a,1,No
2015-01-07 21:19:38,6215458318564103168,2015-01-07 21:20:42,7,No
2015-01-07 21:21:12,2927392624173450240,2015-01-07 21:23:29,10,No
2015-01-07 21:21:25,2445687275048148992,n/a,1,No
2015-01-07 21:22:01,7265936228478297088,2015-01-07 21:23:03,1,No
2015-01-07 21:23:22,6121570300394305536,2015-01-07 21:25:37,1,No
2015-01-07 21:23:36,3544858152337332224,2015-01-07 21:23:39,1,No
2015-01-07 21:24:05,6378264468096134144,n/a,1,No
2015-01-07 21:24:46,8847045530965001216,2015-01-07 21:24:51,1,No
2015-01-07 21:25:29,2060531575800254464,2015-01-07 21:28:43,2,No
2015-01-07 21:25:40,3872668909857918976,2015-01-07 21:27:36,9,No
2015-01-07 21:25:40,1578609071006961664,2015-01-07 21:31:29,10,No
2015-01-07 21:26:27,8229935915347259392,2015-01-07 21:28:25,3,Yes
2015-01-07 21:27:30,4957166454213500928,2015-01-07 21:40:31,3,No
2015-01-07 21:28:07,5498224360654984192,2015-01-07 21:30:30,2,No
2015-01-07 21:29:47,126108893579087872,2015-01-07 21:35:06,3,Yes
2015-01-07 21:29:44,2963593780904227840,2015-01-07 21:31:48,3,No
2015-01-07 21:29:41,3899540701429651456,2015-01-07 21:32:02,9,No
2015-01-07 21:29:56,1754607020987550720,n/a,10,Yes
2015-01-07 21:30:06,6956405603452265472,2015-01-07 21:30:27,1,No
2015-01-07 21:30:42,8699440307620382720,2015-01-07 21:41:56,10,Yes
2015-01-07 21:31:25,5246594809855210496,2015-01-07 21:32:28,5,No
2015-01-07 21:31:58,2849609174071754752,2015-01-07 21:33:04,2,No
2015-01-07 21:31:39,6794084039739981824,2015-01-07 21:33:21,5,No
2015-01-07 21:32:25,4167552169081451520,n/a,8,No
2015-01-07 21:34:33,3325566108055779328,2015-01-07 21:34:52,1,No
2015-01-07 21:34:02,8140227020449967104,2015-01-07 21:39:57,10,No
2015-01-07 21:35:20,1816778245490931712,2015-01-07 21:45:18,9,Yes
2015-01-07 21:37:13,4141081203318860800,2015-01-07 21:37:22,1,No
2015-01-07 21:38:33,7404867535663654912,2015-01-07 21:38:44,1,No
2015-01-07 21:41:37,4336576517261300736,2015-01-07 21:43:40,3,No
2015-01-07 21:43:46,8729432188159795200,2015-01-07 21:43:52,1,No
2015-01-07 21:43:57,9188543940177770496,2015-01-07 21:45:31,7,No
2015-01-07 21:46:56,8987017349632359424,2015-01-07 21:46:58,1,No
2015-01-07 21:46:34,2313071144621648896,2015-01-07 21:54:51,13,Yes
2015-01-07 21:47:00,2393811376318026752,2015-01-07 21:47:09,1,No
2015-01-07 21:48:05,8373419410790194176,2015-01-07 21:51:02,3,No
2015-01-07 21:48:00,4219412801060176896,2015-01-07 21:52:21,3,No
2015-01-07 21:48:33,1487914445332042752,2015-01-07 21:48:58,1,No
2015-01-07 21:49:59,1077964868497975296,2015-01-07 21:52:13,8,No
2015-01-07 21:50:55,4682157395450880,2015-01-07 21:55:07,11,Yes
2015-01-07 21:51:47,4165973822930884608,2015-01-07 21:53:06,8,No
2015-01-07 21:51:37,3364981957558723584,2015-01-07 21:53:03,2,No
2015-01-07 21:52:39,7038903797436554240,2015-01-07 21:54:19,3,No
2015-01-07 21:54:13,6304530926530325504,2015-01-07 21:56:48,7,No
2015-01-07 21:55:09,5515124503018162176,2015-01-07 21:55:13,1,No
2015-01-07 21:55:39,1636712996323637248,2015-01-07 22:03:13,12,Yes
2015-01-07 21:55:48,4368106084098055168,2015-01-07 21:55:58,1,No
2015-01-07 21:56:05,7190879453853582336,2015-01-07 21:57:39,8,No
2015-01-07 22:00:18,8063654115676976128,n/a,1,No
2015-01-07 22:01:48,550077183622572032,2015-01-07 22:04:01,5,No
2015-01-07 22:02:01,8483771035099497472,n/a,8,No
2015-01-07 22:01:57,8835773244327308288,2015-01-07 22:02:00,1,No
2015-01-07 22:03:22,8002351322667671552,2015-01-07 22:04:36,6,No
2015-01-07 22:04:11,832488370527525888,2015-01-07 22:04:26,1,No
2015-01-07 22:04:18,4075385868287740928,2015-01-07 22:08:23,5,Yes
2015-01-07 22:04:31,1534440745902406656,2015-01-07 22:04:33,1,No
2015-01-07 22:04:57,1340234959068880896,2015-01-07 22:06:06,4,No
2015-01-07 22:05:56,4586613787151815680,2015-01-07 22:07:21,3,No
2015-01-07 22:06:29,4336129827666127872,2015-01-07 22:06:34,1,No
2015-01-07 22:06:50,5211874152227792896,2015-01-07 22:06:54,1,No
2015-01-07 22:09:32,6961614367792885760,2015-01-07 22:09:39,1,No
2015-01-07 22:10:01,5350515456956106752,2015-01-07 22:17:26,1,No
2015-01-07 22:11:00,2423610946696483840,2015-01-07 22:12:45,5,No
2015-01-07 22:11:57,3843035422351684608,2015-01-07 22:13:37,1,No
2015-01-07 22:12:13,9138040100546644992,2015-01-07 22:15:20,20,Yes
2015-01-07 22:13:48,8923706340453365760,2015-01-07 22:14:04,1,No
2015-01-07 22:13:44,3878801639957166080,2015-01-07 22:18:33,3,No
2015-01-07 22:15:03,1615838871596404736,2015-01-07 22:18:19,3,Yes
2015-01-07 22:15:00,3391525645493260288,2015-01-07 22:17:07,10,No
2015-01-07 22:16:36,3539072063646055424,2015-01-07 22:17:50,1,No
2015-01-07 22:16:34,9022923733305369600,2015-01-07 22:18:28,4,No
2015-01-07 22:16:35,7001598799204112384,2015-01-07 22:16:40,1,No
2015-01-07 22:16:59,8038382085334773760,2015-01-07 22:20:14,6,No
2015-01-07 22:17:20,5930977247426222080,2015-01-07 22:17:33,1,No
2015-01-07 22:20:05,7757510825421289472,2015-01-07 22:21:18,7,No
2015-01-07 22:21:20,316700164305249280,2015-01-07 22:23:00,4,No
2015-01-07 22:22:47,1553462364504851456,2015-01-07 22:27:06,2,No
2015-01-07 22:23:19,8800069137009659904,2015-01-07 22:23:23,1,No
2015-01-07 22:24:02,3662665120405702656,n/a,2,No
2015-01-07 22:24:20,1085719218468726784,2015-01-07 22:24:39,1,No
2015-01-07 22:27:04,2904582110789565440,n/a,2,No
2015-01-07 22:27:53,8040077647415726080,2015-01-07 22:31:06,8,No
2015-01-07 22:27:52,242000420834588672,2015-01-07 22:28:02,1,No
2015-01-07 22:27:56,5467511594431588352,2015-01-07 22:29:38,2,No
2015-01-07 22:31:05,8682243610204289024,2015-01-07 22:34:59,1,No
2015-01-07 22:32:41,5838697649116996608,2015-01-07 22:32:45,1,No
2015-01-07 22:32:00,983231612550056960,2015-01-07 22:35:43,9,No
2015-01-07 22:32:07,190275243108558848,2015-01-07 22:32:12,1,No
2015-01-07 22:33:46,3754426032222337024,2015-01-07 22:35:37,7,No
2015-01-07 22:35:29,3475849062497712128,2015-01-07 22:35:36,1,No
2015-01-07 22:36:46,1904841623534724096,2015-01-07 22:36:47,1,No
2015-01-07 22:38:10,7385051264599538688,2015-01-07 22:40:17,10,No
2015-01-07 22:38:04,8574995765967767552,2015-01-07 22:38:08,1,No
2015-01-07 22:38:05,5259981842770805760,2015-01-07 22:45:21,3,No
2015-01-07 22:43:00,7433556656276998144,2015-01-07 22:45:00,1,No
2015-01-07 22:43:26,3927511061145641984,2015-01-07 22:43:28,1,No
2015-01-07 22:43:31,4442410774125980672,2015-01-07 22:46:07,3,No
2015-01-07 22:43:47,1992908229964209152,2015-01-07 22:46:22,4,No
2015-01-07 22:44:39,4892063110665784320,2015-01-07 22:48:33,5,No
2015-01-07 22:44:20,3330352723734875136,2015-01-07 22:47:47,4,No
2015-01-07 22:48:32,2542742221660938240,2015-01-07 22:52:17,3,No
2015-01-07 22:51:23,8804572457240252416,2015-01-07 22:52:34,3,No
2015-01-07 22:52:44,1344864844986641408,2015-01-07 22:54:22,4,No
2015-01-07 22:52:38,7857532787476880384,2015-01-07 22:55:37,6,No
2015-01-07 22:53:03,8436198008846348288,2015-01-07 22:55:37,1,No
2015-01-07 22:54:15,8827131671713652736,2015-01-07 22:54:33,1,No
2015-01-07 22:55:33,8608355380589399040,2015-01-07 22:57:09,2,No
2015-01-07 22:55:29,701798778469688320,2015-01-07 22:59:23,4,No
2015-01-07 22:56:35,7249026015210030080,2015-01-07 22:56:39,1,No
2015-01-07 22:58:22,3953966943592773632,2015-01-07 22:59:24,5,No
2015-01-07 22:58:25,5375276040179061760,2015-01-07 23:00:52,7,No
2015-01-07 22:59:07,1328832153790513152,2015-01-07 22:59:29,1,No
2015-01-07 23:01:21,8442262782501046272,2015-01-07 23:01:24,1,No
2015-01-07 23:02:08,306850891802307584,2015-01-07 23:02:14,1,No
2015-01-07 23:02:53,8954677383940347904,2015-01-07 23:03:34,1,No
2015-01-07 23:03:38,5408799691791680512,2015-01-07 23:06:12,10,No
2015-01-07 23:04:24,8019858121188632576,2015-01-07 23:07:19,7,No
2015-01-07 23:04:57,5730082237456375808,2015-01-07 23:11:51,4,No
2015-01-07 23:05:09,641151042300318720,2015-01-07 23:07:51,8,No
2015-01-07 23:05:13,8723739410990342144,2015-01-07 23:05:33,1,No
2015-01-07 23:07:33,5702397180588455936,2015-01-07 23:07:38,1,No
2015-01-07 23:08:46,5514275362822492160,2015-01-07 23:12:12,2,No
2015-01-07 23:08:59,5622070543069895680,2015-01-07 23:16:08,5,Yes
2015-01-07 23:12:46,4608017574309937152,n/a,7,No
2015-01-07 23:17:03,247752949429946368,2015-01-07 23:18:43,10,No
2015-01-07 23:17:40,6093322751952048128,n/a,1,No
2015-01-07 23:17:38,6321072027276853248,2015-01-07 23:18:55,7,No
2015-01-07 23:18:39,7490643067851843584,2015-01-07 23:22:40,10,No
2015-01-07 23:18:10,6095155253315179520,2015-01-07 23:20:38,8,No
2015-01-07 23:19:49,7477638337699605504,2015-01-07 23:24:15,6,No
2015-01-07 23:20:14,5772077364842947584,2015-01-07 23:26:57,18,Yes
2015-01-07 23:20:28,2527072436005180416,2015-01-07 23:25:51,5,No
2015-01-07 23:22:28,2990356911507692544,2015-01-07 23:25:07,7,No
2015-01-07 23:24:39,1868489815828276224,2015-01-07 23:26:01,1,No
2015-01-07 23:25:41,8853001208278343680,2015-01-07 23:27:15,10,No
2015-01-07 23:25:47,6528578145613995008,2015-01-07 23:25:48,1,No
2015-01-07 23:27:27,6446650807984128,2015-01-07 23:28:54,4,No
2015-01-07 23:28:03,3124535458514356224,2015-01-07 23:31:26,2,No
2015-01-07 23:31:31,8103038308644483072,2015-01-07 23:31:31,1,No
2015-01-07 23:32:31,8775387478013949952,2015-01-07 23:34:20,9,No
2015-01-07 23:33:31,7508645856323698688,2015-01-07 23:34:32,7,No
2015-01-07 23:35:11,5295925938151360512,2015-01-07 23:37:25,8,No
2015-01-07 23:35:16,3367985544327749632,2015-01-07 23:37:17,6,No
2015-01-07 23:36:00,8040978080511403008,2015-01-07 23:40:32,4,No
2015-01-07 23:39:56,3280365243025249280,2015-01-07 23:40:24,1,No
2015-01-07 23:40:20,1736619806892594176,2015-01-07 23:40:33,1,No
2015-01-07 23:46:59,141238379378695168,n/a,7,No
2015-01-07 23:50:05,820493851167788032,n/a,1,No
2015-01-07 23:54:24,5476555529645497344,2015-01-07 23:54:41,1,No
2015-01-07 23:53:37,3456569798314598400,2015-01-07 23:55:15,19,Yes
2015-01-07 23:54:24,418365113441429504,2015-01-07 23:56:21,7,No
2015-01-07 23:55:14,4166888257008157696,n/a,5,No
2015-01-07 23:55:58,1033968458667242496,2015-01-07 23:56:03,1,No
2015-01-07 23:57:27,6985719181454059520,2015-01-07 23:59:09,1,No
2015-01-07 23:56:27,3975947010374546432,2015-01-07 23:58:18,4,No
2015-01-08 00:03:01,1828891931855497216,2015-01-08 00:03:02,1,No
2015-01-08 00:04:14,1227136320262634496,2015-01-08 00:05:29,2,No
2015-01-08 00:12:15,4697456378859693056,2015-01-08 00:16:12,9,No
2015-01-08 00:13:03,5010077362138472448,2015-01-08 00:14:49,10,No
2015-01-08 00:13:27,2554086178128312320,2015-01-08 00:13:29,1,No
2015-01-08 00:19:37,8986369838427671552,2015-01-08 00:22:49,4,No
2015-01-08 00:21:33,6561227899961131008,2015-01-08 00:26:36,4,No
2015-01-08 00:23:20,7794816192773817344,2015-01-08 00:25:19,5,No
2015-01-08 00:29:47,6011339890574315520,2015-01-08 00:31:38,4,No
2015-01-08 00:32:03,7474674523955095552,n/a,2,No
2015-01-08 00:36:39,8290370274419180544,n/a,2,No
2015-01-08 00:43:09,5803388602452946944,2015-01-08 00:43:24,1,No
2015-01-08 00:43:09,7862674702122591232,n/a,6,No
2015-01-08 00:50:26,1921996851391616000,2015-01-08 00:51:55,7,No
2015-01-08 00:50:37,1968285330877315072,n/a,9,Yes
2015-01-08 01:09:39,63929136714393600,2015-01-08 01:11:48,8,No
2015-01-08 01:10:35,5860094614164686848,2015-01-08 01:15:51,2,No
2015-01-08 01:26:25,5115081266370099200,2015-01-08 01:26:28,1,No
2015-01-08 01:46:24,1871045801588313088,2015-01-08 01:49:15,5,No
2015-01-08 02:02:48,4427931217281883136,2015-01-08 02:02:55,1,No
2015-01-08 02:16:21,3750702408335385600,2015-01-08 02:17:41,5,No
2015-01-08 02:23:33,8934023212492290048,2015-01-08 02:25:14,7,No
2015-01-08 02:41:02,2508070586260009984,2015-01-08 02:44:28,6,No
2015-01-08 02:49:20,8898818704161308672,2015-01-08 02:51:15,5,No
2015-01-08 02:53:08,8225352336073464832,n/a,1,No
2015-01-08 02:55:25,5100369211431678976,2015-01-08 02:55:36,1,No
2015-01-08 03:01:20,8819150592998316032,2015-01-08 03:01:26,1,No
2015-01-08 03:05:45,2273765660808388608,n/a,1,No
2015-01-08 03:16:31,2747801724013927424,2015-01-08 03:20:44,18,Yes
2015-01-08 03:53:03,8928750280099913728,2015-01-08 03:53:09,1,No
2015-01-08 03:53:19,4798104058835101696,n/a,2,No
2015-01-08 03:54:43,8437219787802981376,2015-01-08 03:55:45,7,No
2015-01-08 04:15:48,4169907590736524288,n/a,1,No
2015-01-08 04:16:49,7428108803512659968,2015-01-08 04:18:53,8,No
2015-01-08 04:18:32,5261677002734731264,2015-01-08 04:20:00,7,Yes
2015-01-08 04:20:48,6015250537332649984,2015-01-08 04:24:20,10,No
2015-01-08 04:24:44,2553921756146497536,2015-01-08 04:24:51,1,No
2015-01-08 04:29:46,2137027014462710784,2015-01-08 04:32:29,2,No
2015-01-08 04:34:19,6354379260039606272,2015-01-08 04:34:35,1,No
2015-01-08 04:37:00,286463876029475840,2015-01-08 04:37:12,1,No
2015-01-08 04:45:59,5045876428952596480,2015-01-08 04:46:10,1,No
2015-01-08 04:48:17,430450534757185536,2015-01-08 04:50:08,9,No
2015-01-08 04:55:25,6257106252295685120,2015-01-08 04:56:32,3,No
2015-01-08 04:55:50,8710793343253413888,n/a,1,No
2015-01-08 04:56:48,2819810516737829888,2015-01-08 04:59:34,7,No
2015-01-08 05:02:21,561873041967340544,2015-01-08 05:02:23,1,No
2015-01-08 05:05:37,6333847283896229888,2015-01-08 05:05:41,1,No
2015-01-08 05:11:03,8267504231133764608,2015-01-08 05:14:54,7,Yes
2015-01-08 05:11:37,1675046102240609280,2015-01-08 05:13:10,6,No
2015-01-08 05:13:51,3261151323783717888,n/a,1,No
2015-01-08 05:18:18,5593197503062420480,2015-01-08 05:24:33,4,No
2015-01-08 05:18:12,7997271517625968640,2015-01-08 05:20:31,3,No
2015-01-08 05:19:03,4322880344159978496,2015-01-08 05:22:12,8,No
2015-01-08 05:19:46,7793142174255728640,n/a,7,No
2015-01-08 05:25:18,4670468527674141696,2015-01-08 05:25:36,1,No
2015-01-08 05:26:29,7430705092541466624,2015-01-08 05:27:37,8,No
2015-01-08 05:27:58,3083000444990972928,n/a,2,No
2015-01-08 05:29:18,3149294442983548928,2015-01-08 05:29:23,1,No
2015-01-08 05:29:47,4231538214920240128,2015-01-08 05:31:01,10,No
2015-01-08 05:30:09,9182452353918502912,2015-01-08 05:32:52,8,No
2015-01-08 05:30:29,3888436659343911936,2015-01-08 05:31:10,1,No
2015-01-08 05:32:57,6012059008368732160,2015-01-08 05:32:57,1,No
2015-01-08 05:34:02,3704729527221622784,2015-01-08 05:34:36,1,No
2015-01-08 05:33:56,3238654223914854400,2015-01-08 05:39:55,5,No
2015-01-08 05:34:34,2881193748395354112,2015-01-08 05:34:35,1,No
2015-01-08 05:37:59,4974059127071319040,2015-01-08 05:41:37,3,No
2015-01-08 05:40:36,1804236250102491136,2015-01-08 05:42:21,8,No
2015-01-08 05:41:56,6525849786583339008,n/a,6,No
2015-01-08 05:43:12,2215950088371292160,2015-01-08 05:43:28,1,No
2015-01-08 05:43:54,1138702730512969728,2015-01-08 05:46:33,10,No
2015-01-08 05:44:43,3733621398367731712,2015-01-08 05:46:46,3,No
2015-01-08 05:46:26,1336805420933253120,2015-01-08 05:46:27,1,No
2015-01-08 05:47:24,8640879143665321984,2015-01-08 05:54:28,5,No
2015-01-08 05:47:25,2615754236270252032,n/a,3,No
2015-01-08 05:50:11,3599037166835560448,2015-01-08 05:51:42,9,No
2015-01-08 05:52:00,2399840095345533952,2015-01-08 05:56:21,4,No
2015-01-08 05:53:36,635824685398694912,2015-01-08 05:56:25,1,No
2015-01-08 05:53:42,8535477438334246912,2015-01-08 05:53:49,1,No
2015-01-08 05:57:52,4785486843044475904,2015-01-08 05:58:02,1,No
2015-01-08 06:04:16,7618074618284596224,2015-01-08 06:04:35,1,No
2015-01-08 06:04:54,1772067570720531456,2015-01-08 06:06:20,10,No
2015-01-08 06:05:14,747019744999411712,2015-01-08 06:09:20,5,No
2015-01-08 06:05:24,5811319538148649984,2015-01-08 06:08:16,10,No
2015-01-08 06:11:12,5271262771471127552,2015-01-08 06:14:50,3,No
2015-01-08 06:10:11,7692182488823430144,2015-01-08 06:10:29,1,No
2015-01-08 06:10:43,1190625368400163840,2015-01-08 06:14:28,2,No
2015-01-08 06:10:28,3779243715195499520,2015-01-08 06:10:38,1,No
2015-01-08 06:10:58,6634448270091975680,2015-01-08 06:11:59,8,No
2015-01-08 06:11:38,2772098726749227008,2015-01-08 06:15:24,4,No
2015-01-08 06:13:39,1005041762616554496,2015-01-08 06:17:45,1,No
2015-01-08 06:14:37,8675390853065573376,2015-01-08 06:16:01,8,No
2015-01-08 06:16:32,9046195255521190912,2015-01-08 06:16:32,1,No
2015-01-08 06:20:22,6527353960460247040,2015-01-08 06:22:38,13,Yes
2015-01-08 06:21:07,4190383990634560512,2015-01-08 06:21:12,1,No
2015-01-08 06:21:57,1226438858338653184,2015-01-08 06:22:01,1,No
2015-01-08 06:22:41,7043596338370447360,2015-01-08 06:23:50,6,No
2015-01-08 06:22:57,670358346023537664,2015-01-08 06:24:37,3,No
2015-01-08 06:24:43,7659306493385057280,2015-01-08 06:31:11,10,No
2015-01-08 06:25:27,3981571567825324032,2015-01-08 06:26:30,6,No
2015-01-08 06:26:36,3174961723077081088,2015-01-08 06:28:23,4,No
2015-01-08 06:27:16,7372045402134460416,2015-01-08 06:31:21,3,No
2015-01-08 06:28:23,2090721458302402560,2015-01-08 06:32:20,10,No
2015-01-08 06:28:37,992665945402132480,2015-01-08 06:36:11,8,No
2015-01-08 06:29:53,7386495556186185728,2015-01-08 06:29:57,1,No
2015-01-08 06:30:06,6634854514208507904,2015-01-08 06:31:26,7,No
2015-01-08 06:30:44,3386784754437902336,2015-01-08 06:30:45,1,No
2015-01-08 06:32:35,1160739901143132160,2015-01-08 06:32:40,1,No
2015-01-08 06:32:58,2965605442637523968,2015-01-08 06:35:28,8,No
2015-01-08 06:34:23,743987331814283264,2015-01-08 06:37:35,4,No
2015-01-08 06:34:54,1218793885747490816,2015-01-08 06:41:38,1,No
2015-01-08 06:38:38,2644384003405148160,2015-01-08 06:38:45,1,No
2015-01-08 06:39:04,5114708154217635840,2015-01-08 06:41:36,1,No
2015-01-08 06:40:28,4904237971472870400,2015-01-08 06:41:29,9,No
2015-01-08 06:41:03,514284877903434752,2015-01-08 06:42:30,8,No
2015-01-08 06:42:26,9070970203409847296,2015-01-08 06:45:05,6,No
2015-01-08 06:42:44,2500052076494164992,2015-01-08 06:46:21,1,No
2015-01-08 06:44:20,1060655760218808320,2015-01-08 06:44:23,1,No
2015-01-08 06:43:37,7746483444405566464,2015-01-08 06:45:29,7,No
2015-01-08 06:44:46,9190125094514863104,2015-01-08 06:44:54,1,No
2015-01-08 06:45:26,2628728207223446528,2015-01-08 06:51:32,9,No
2015-01-08 06:45:28,5320885986130006016,2015-01-08 06:47:27,3,No
2015-01-08 06:46:51,2131815612961979392,2015-01-08 06:49:06,8,No
2015-01-08 06:48:58,5856950416459662336,2015-01-08 06:51:28,8,No
2015-01-08 06:51:07,4283430770629038080,2015-01-08 06:53:58,9,No
2015-01-08 06:53:33,2214151423369733120,2015-01-08 06:55:13,17,Yes
2015-01-08 06:54:22,1736502711271456768,n/a,3,No
2015-01-08 06:55:17,1897702853329625088,2015-01-08 06:56:49,7,No
2015-01-08 06:55:52,1471645693429566464,2015-01-08 06:57:35,12,Yes
2015-01-08 06:56:00,7794313027479345152,2015-01-08 06:58:27,8,No
2015-01-08 06:56:56,3156754814414139392,2015-01-08 06:56:57,1,No
2015-01-08 07:01:28,1261576497311754240,2015-01-08 07:04:56,4,No
2015-01-08 07:02:52,5200439379689124864,2015-01-08 07:02:53,1,No
2015-01-08 07:03:12,1063651809489838080,2015-01-08 07:06:47,5,No
2015-01-08 07:04:12,3113753638388390912,2015-01-08 07:05:44,12,Yes
2015-01-08 07:08:00,1227290348939660288,2015-01-08 07:08:03,1,No
2015-01-08 07:09:46,2910762117814711296,2015-01-08 07:19:45,6,Yes
2015-01-08 07:12:25,571620105005973504,2015-01-08 07:13:27,1,No
2015-01-08 07:13:45,6362349316740350976,2015-01-08 07:16:03,8,No
2015-01-08 07:13:59,4229976807155487744,2015-01-08 07:14:59,2,No
2015-01-08 07:14:28,8131162998856928256,2015-01-08 07:19:13,3,No
2015-01-08 07:15:09,7748407353283506176,2015-01-08 07:18:57,8,No
2015-01-08 07:15:42,8625094836307092480,2015-01-08 07:16:01,1,No
2015-01-08 07:16:31,5119135746580812800,n/a,7,No
2015-01-08 07:16:58,8884667202660042752,2015-01-08 07:17:12,1,No
2015-01-08 07:17:00,1671680009012379648,2015-01-08 07:18:10,9,No
2015-01-08 07:19:50,6409518874611348480,2015-01-08 07:19:50,1,No
2015-01-08 07:20:01,5189432324293362688,n/a,6,No
2015-01-08 07:20:14,2675824010169841664,2015-01-08 07:28:28,4,Yes
2015-01-08 07:21:06,6836631375793593344,2015-01-08 07:23:37,8,No
2015-01-08 07:21:14,2549690455913819136,2015-01-08 07:22:20,10,No
2015-01-08 07:24:18,6711781613091598336,2015-01-08 07:29:20,10,No
2015-01-08 07:24:39,738486435022728192,2015-01-08 07:25:41,3,No
2015-01-08 07:26:14,8551714349474532352,n/a,10,No
2015-01-08 07:26:29,4281730840898325504,2015-01-08 07:27:54,7,No
2015-01-08 07:26:35,1736061633512282112,2015-01-08 07:30:33,7,No
2015-01-08 07:27:35,238317376781319168,2015-01-08 07:28:56,3,No
2015-01-08 07:27:08,5547961505324772352,2015-01-08 07:30:45,5,No
2015-01-08 07:29:49,4031709181052530688,2015-01-08 07:29:49,1,No
2015-01-08 07:30:20,7858720901677862912,2015-01-08 07:35:17,3,No
2015-01-08 07:32:00,4278023959158121472,2015-01-08 07:32:05,1,No
2015-01-08 07:31:38,6466843342540135424,2015-01-08 07:32:49,5,No
2015-01-08 07:32:09,2843679918387768320,2015-01-08 07:36:25,1,No
2015-01-08 07:33:54,2510575694336459776,2015-01-08 07:35:41,10,No
2015-01-08 07:33:56,284507609576007680,2015-01-08 07:36:41,20,Yes
2015-01-08 07:34:12,68673342183938048,2015-01-08 07:45:16,15,Yes
2015-01-08 07:34:30,4119599736252317696,n/a,1,No
